1414525388 40 40 20 9 2 0 1
1414525888 40 40 21 9 2 0 1
1414555083 40 40 22 9 2 0 1
1414694123 40 41 22 9 2 0 1
1414694596 40 41 22 10 2 0 1
1414697598 40 41 22 10 3 0 1
1415040467 40 41 22 10 4 0 1
1415108847 41 41 22 10 4 0 1
1415556923 41 41 22 10 6 0 1
1415558473 41 41 22 10 7 0 1
1415656887 42 41 22 10 7 0 1
1415701333 43 41 22 10 7 0 1
1415701685 44 41 22 10 7 0 1
1415701963 45 41 22 10 7 0 1
1415702031 46 41 22 10 7 0 1
1415702124 47 41 22 10 7 0 1
1415702345 48 41 22 10 7 0 1
1415702482 49 41 22 10 7 0 1
1415702795 50 41 22 10 7 0 1
1415703024 51 41 22 10 7 0 1
1415703740 52 41 22 10 7 0 1
1415703871 53 41 22 10 7 0 1
1415704040 54 41 22 10 7 0 1
1415704198 55 41 22 10 7 0 1
1415722431 56 41 22 10 7 0 1
1415899718 57 41 22 10 7 0 1
1415982861 57 41 22 10 7 0 2
1415989897 58 41 22 10 7 0 2
1416201507 58 41 22 10 8 0 2
1416243835 58 41 22 10 9 0 2
1417724482 58 41 22 10 9 1 2
1417928180 58 41 22 10 9 2 2
1417982156 58 41 23 10 9 2 2
1418000682 58 41 26 10 9 2 2
1418001563 58 41 27 10 9 2 2
1418150502 59 41 27 10 9 2 2
1418159469 60 41 27 10 9 2 2
1418326503 61 41 27 10 9 2 2
1418333069 62 41 27 10 9 2 2
